SourceId	SourceLabel	SourceEntityType	EdgeLabel	TargetId	TargetLabel	TargetEntityType	PUBMED_ID	nsent	ntagged_nsent	nsent_nrelation	period
5476	Candidaalbicans	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	24	24	24	2001-03-01
562	Escherichiacoli	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	24	24	24	2001-03-01
562	Escherichiacoli	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	24	24	24	2001-03-01
562	Escherichiacoli	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	24	24	24	2001-03-01
6960	insects	S	co-occurrence	O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	11113131	25	25	25	2001-03-01
6960	insects	S	co-occurrence	O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	11113131	25	25	25	2001-03-01
6960	insects	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	25	25	25	2001-03-01
6960	insects	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	25	25	25	2001-03-01
6960	insects	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	25	25	25	2001-03-01
7870	chimera	S	co-occurrence	P42212	greenfluorescentprotein	P	11113132	11	11	11	2001-03-01
9606	human	S	co-occurrence	P41964	cysteine-richpeptide	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113132	1	1	1	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113132	6	6	6	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113132	1	1	1	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113132	6	6	6	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113132	1	1	1	2001-03-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113132	6	6	6	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	8	8	8	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	9	9	9	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113131	18	18	18	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	8	8	8	2001-03-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	9	9	9	2001-03-01
9606	human	S	co-occurrence	Q15853;Q63665;Q64705	USF2	P	11113132	8	8	8	2001-03-01
APRD01053	iron-dextran	D	co-occurrence	D019190	iron-overload	I	11113132	4	4	4	2001-03-01
APRD01053	iron-dextran	D	co-occurrence	D019190	ironoverload	I	11113132	4	4	4	2001-03-01
D002897	chromosome7	C	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	8	8	8	2001-03-01
D002897	chromosome7	C	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	8	8	8	2001-03-01
D002897	chromosome7	C	co-occurrence	Q15853;Q63665;Q64705	USF2	P	11113132	8	8	8	2001-03-01
D019190	iron-overload	I	co-occurrence	APRD01053	iron-dextran	D	11113132	4	4	4	2001-03-01
D019190	iron-overload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113132	1	1	1	2001-03-01
D019190	iron-overload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113132	1	1	1	2001-03-01
D019190	iron-overload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113132	1	1	1	2001-03-01
D019190	iron-overload	I	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	14	14	14	2001-03-01
D019190	iron-overload	I	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	14	14	14	2001-03-01
D019190	ironoverload	I	co-occurrence	APRD01053	iron-dextran	D	11113132	4	4	4	2001-03-01
D019190	ironoverload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113132	1	1	1	2001-03-01
D019190	ironoverload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113132	1	1	1	2001-03-01
D019190	ironoverload	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113132	1	1	1	2001-03-01
D019190	ironoverload	I	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	14	14	14	2001-03-01
D019190	ironoverload	I	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	14	14	14	2001-03-01
D022781	hepatocytes	C	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113132	10	10	10	2001-03-01
D022781	hepatocytes	C	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113132	10	10	10	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	co-occurrence	6960	insects	S	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	co-occurrence	6960	insects	S	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	25	25	25	2001-03-01
O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	may	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	25	25	25	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	9606	human	S	11113131	18	18	18	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	11113131	18	18	18	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	11113131	18	18	18	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	11113131	18	18	18	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113131	18	18	18	2001-03-01
P41964	cysteine-richpeptide	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113131	18	18	18	2001-03-01
P42212	greenfluorescentprotein	P	co-occurrence	39107	murine	S	11113132	12	12	12	2001-03-01
P42212	greenfluorescentprotein	P	co-occurrence	7870	chimera	S	11113132	11	11	11	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	10090	mouse	S	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	1280	Staphylococcusaureus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	1282	Staphylococcusepidermidis	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	1319	groupBStreptococcus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	39107	murine	S	11113132	6	6	6	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	5061	Aspergillusniger	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	5085	Aspergillusfumigatus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	5476	Candidaalbicans	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	562	Escherichiacoli	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	6960	insects	S	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	9606	human	S	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	9606	human	S	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	9606	human	S	11113132	6	6	6	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	D019190	iron-overload	I	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	D019190	ironoverload	I	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	P41964	cysteine-richpeptide	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	10090	mouse	S	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	1280	Staphylococcusaureus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	1282	Staphylococcusepidermidis	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	1319	groupBStreptococcus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	39107	murine	S	11113132	6	6	6	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	5061	Aspergillusniger	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	5085	Aspergillusfumigatus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	5476	Candidaalbicans	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	562	Escherichiacoli	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	6960	insects	S	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	9606	human	S	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	9606	human	S	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	9606	human	S	11113132	6	6	6	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	D019190	iron-overload	I	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	D019190	ironoverload	I	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	O00622;P18406;Q03650;Q9ES72	Cysteine-rich	P	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	O00622;P18406;Q03650;Q9ES72	cysteine-rich	P	11113131	25	25	25	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	P41964	cysteine-richpeptide	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	HEPC	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidins	P	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	11113131	18	18	18	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	10090	mouse	S	11113132	1	1	1	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	1280	Staphylococcusaureus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	1282	Staphylococcusepidermidis	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	1319	groupBStreptococcus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	39107	murine	S	11113132	6	6	6	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	5061	Aspergillusniger	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	5085	Aspergillusfumigatus	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	5476	Candidaalbicans	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	562	Escherichiacoli	S	11113131	24	24	24	2001-03-01
P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	co-occurrence	6960	insects	S	11113131	25	25	25	2001-03-01
